datetime,count
2011-02-23 19:00,129.98865
2011-02-23 20:00,79.454
2011-02-23 21:00,45.18653
2011-02-23 22:00,35.782913
2011-02-23 23:00,32.367996
2011-02-24 0:00,7.3012233
2011-02-24 1:00,0.0
2011-02-24 2:00,0.0
2011-02-24 3:00,0.0
2011-02-24 5:00,0.0
2011-02-24 6:00,58.14064
2011-02-24 7:00,153.23743
2011-02-24 8:00,339.56668
2011-02-24 9:00,94.48053
2011-02-24 10:00,4.992009
2011-02-24 11:00,0.0
2011-02-24 12:00,34.69801
2011-02-24 13:00,58.28213
2011-02-24 14:00,41.416824
2011-02-24 15:00,11.171691
2011-02-24 16:00,69.388115
2011-02-24 17:00,209.08258
2011-02-24 18:00,184.75317
2011-02-24 19:00,36.168625
2011-02-24 20:00,37.786095
2011-02-24 21:00,46.088287
2011-02-24 22:00,2.9449782
2011-02-24 23:00,26.593782
2011-02-25 0:00,28.036694
2011-02-25 1:00,8.920622
2011-02-25 2:00,4.1639843
2011-02-25 3:00,10.402119
2011-02-25 5:00,11.640413
2011-02-25 6:00,48.503963
2011-02-25 7:00,78.06402
2011-02-25 8:00,282.6694
2011-02-25 9:00,18.710794
2011-02-25 10:00,0.0
2011-02-25 11:00,77.94897
2011-02-25 12:00,45.501373
2011-02-25 13:00,39.165096
2011-02-25 14:00,9.257757
2011-02-25 15:00,42.64285
2011-02-25 16:00,75.43075
2011-02-25 17:00,202.86038
2011-02-25 18:00,203.67004
2011-02-25 19:00,110.80027
2011-02-25 20:00,19.36713
2011-02-25 21:00,31.120884
2011-02-25 22:00,25.95832
2011-02-25 23:00,22.982542
2011-02-26 0:00,37.761135
2011-02-26 1:00,27.520584
2011-02-26 2:00,20.192837
2011-02-26 3:00,0.0
2011-02-26 4:00,0.0
2011-02-26 5:00,0.0
2011-02-26 6:00,0.0
2011-02-26 7:00,0.0
2011-02-26 8:00,0.0
2011-02-26 9:00,51.292316
2011-02-26 10:00,106.60837
2011-02-26 11:00,141.10782
2011-02-26 12:00,199.03632
2011-02-26 13:00,188.54765
2011-02-26 14:00,178.93022
2011-02-26 15:00,173.54355
2011-02-26 16:00,155.65007
2011-02-26 17:00,89.71822
2011-02-26 18:00,75.779366
2011-02-26 19:00,40.2718
2011-02-26 20:00,45.021717
2011-02-26 21:00,21.256403
2011-02-26 22:00,23.481182
2011-02-26 23:00,31.121878
2011-02-27 0:00,38.951187
2011-02-27 1:00,26.274313
2011-02-27 2:00,22.926336
2011-02-27 3:00,0.0
2011-02-27 4:00,0.0
2011-02-27 6:00,0.0
2011-02-27 7:00,0.0
2011-02-27 8:00,0.0
2011-02-27 9:00,40.964474
2011-02-27 10:00,89.20967
2011-02-27 11:00,139.7019
2011-02-27 12:00,222.33897
2011-02-27 13:00,233.63472
2011-02-27 14:00,224.01729
2011-02-27 15:00,242.61977
2011-02-27 16:00,225.43681
2011-02-27 17:00,136.37102
2011-02-27 18:00,113.600044
2011-02-27 19:00,85.49033
2011-02-27 20:00,53.31343
2011-02-27 21:00,42.204124
2011-02-27 22:00,41.20317
2011-02-27 23:00,47.70803
2011-02-28 0:00,20.802868
2011-02-28 1:00,14.389395
2011-02-28 3:00,4.150305
2011-02-28 5:00,11.640413
2011-02-28 6:00,66.837036
2011-02-28 7:00,163.9397
2011-02-28 8:00,348.92044
2011-02-28 9:00,104.634415
2011-02-28 10:00,52.572063
2011-02-28 11:00,76.07682
2011-02-28 12:00,107.20422
2011-02-28 13:00,0.0
2011-02-28 14:00,0.0
2011-02-28 15:00,0.0
2011-02-28 16:00,22.875738
2011-02-28 17:00,180.73071
2011-02-28 18:00,158.62431
2011-02-28 19:00,0.0
2011-02-28 20:00,0.0
2011-02-28 21:00,49.32735
2011-02-28 22:00,0.0
2011-02-28 23:00,25.113194
2011-03-20 0:00,55.766323
2011-03-20 1:00,34.554745
2011-03-20 2:00,27.602472
2011-03-20 3:00,0.0
2011-03-20 4:00,0.0
2011-03-20 5:00,0.0
2011-03-20 6:00,0.0
2011-03-20 7:00,0.0
2011-03-20 8:00,0.0
2011-03-20 9:00,72.92653
2011-03-20 10:00,121.06241
2011-03-20 11:00,155.56183
2011-03-20 12:00,213.74068
2011-03-20 13:00,239.08423
2011-03-20 14:00,226.21065
2011-03-20 15:00,220.82397
2011-03-20 16:00,239.7016
2011-03-20 17:00,139.81828
2011-03-20 18:00,116.514305
2011-03-20 19:00,42.43649
2011-03-20 20:00,36.829865
2011-03-20 21:00,42.047752
2011-03-20 22:00,29.985691
2011-03-20 23:00,12.170642
2011-03-21 0:00,24.167906
2011-03-21 1:00,18.625647
2011-03-21 2:00,8.561503
2011-03-21 3:00,10.390408
2011-03-21 5:00,13.378728
2011-03-21 6:00,43.641365
2011-03-21 7:00,117.651764
2011-03-21 8:00,393.9981
2011-03-21 9:00,140.87529
2011-03-21 10:00,65.57625
2011-03-21 11:00,93.03811
2011-03-21 12:00,109.64095
2011-03-21 13:00,131.31631
2011-03-21 14:00,124.85522
2011-03-21 15:00,137.02791
2011-03-21 16:00,186.6519
2011-03-21 17:00,369.5153
2011-03-21 18:00,322.84375
2011-03-21 19:00,257.66568
2011-03-21 20:00,187.98512
2011-03-21 21:00,105.98074
2011-03-21 22:00,88.32176
2011-03-21 23:00,47.268726
2011-03-22 0:00,23.276857
2011-03-22 1:00,6.6064177
2011-03-22 2:00,0.0
2011-03-22 3:00,2.9089398
2011-03-22 4:00,5.7784476
2011-03-22 5:00,19.513287
2011-03-22 6:00,79.36156
2011-03-22 7:00,214.0624
2011-03-22 8:00,391.77863
2011-03-22 9:00,166.71684
2011-03-22 10:00,79.42168
2011-03-22 11:00,113.004166
2011-03-22 12:00,141.58008
2011-03-22 13:00,149.19936
2011-03-22 14:00,142.7383
2011-03-22 15:00,148.43025
2011-03-22 16:00,210.06831
2011-03-22 17:00,392.93167
2011-03-22 18:00,362.09933
2011-03-22 19:00,237.02103
2011-03-22 20:00,142.38393
2011-03-22 21:00,119.686264
2011-03-22 22:00,68.96212
2011-03-22 23:00,30.563976
2011-03-23 0:00,20.642826
2011-03-23 1:00,1.046218
2011-03-23 2:00,0.0
2011-03-23 3:00,8.679023
2011-03-23 5:00,0.0
2011-03-23 6:00,83.880356
2011-03-23 7:00,205.88997
2011-03-23 8:00,390.26196
2011-03-23 9:00,139.84486
2011-03-23 10:00,33.00274
2011-03-23 11:00,29.123388
2011-03-23 12:00,59.256283
2011-03-23 13:00,0.0
2011-03-23 14:00,55.273567
2011-03-23 15:00,85.47939
2011-03-23 16:00,143.05217
2011-03-23 17:00,307.458
2011-03-23 18:00,204.16597
2011-03-23 19:00,113.30932
2011-03-23 20:00,0.0
2011-03-23 21:00,24.006462
2011-03-23 22:00,73.594826
2011-03-23 23:00,4.1842837
2011-03-24 0:00,27.078976
2011-03-24 1:00,13.192877
2011-03-24 2:00,3.1287372
2011-03-24 3:00,4.957639
2011-03-24 4:00,2.019671
2011-03-24 5:00,15.912659
2011-03-24 6:00,81.52556
2011-03-24 7:00,106.4101
2011-03-24 8:00,287.1106
2011-03-24 9:00,124.193794
2011-03-24 10:00,23.729488
2011-03-24 11:00,43.55845
2011-03-24 12:00,80.76933
2011-03-24 13:00,77.295235
2011-03-24 14:00,72.12833
2011-03-24 15:00,72.35387
2011-03-24 16:00,126.997086
2011-03-24 17:00,281.78632
2011-03-24 18:00,278.84116
2011-03-24 19:00,184.3061
2011-03-24 20:00,129.70097
2011-03-24 21:00,108.118774
2011-03-24 22:00,82.15381
2011-03-24 23:00,41.62076
2011-03-25 0:00,20.397366
2011-03-25 1:00,10.045816
2011-03-25 2:00,0.0
2011-03-25 3:00,0.027031824
2011-03-25 4:00,0.0
2011-03-25 5:00,8.628782
2011-03-25 6:00,67.00338
2011-03-25 7:00,188.48718
2011-03-25 8:00,382.7735
2011-03-25 9:00,131.4099
2011-03-25 10:00,61.740696
2011-03-25 11:00,66.372215
2011-03-25 12:00,93.824974
2011-03-25 13:00,90.7341
2011-03-25 14:00,77.996994
2011-03-25 15:00,74.27367
2011-03-25 16:00,127.553116
2011-03-25 17:00,303.01355
2011-03-25 18:00,290.3336
2011-03-25 19:00,173.60472
2011-03-25 20:00,129.19931
2011-03-25 21:00,102.83098
2011-03-25 22:00,56.16791
2011-03-25 23:00,28.973625
2011-03-26 0:00,60.99042
2011-03-26 1:00,53.054783
2011-03-26 2:00,40.79501
2011-03-26 3:00,11.593372
2011-03-26 4:00,10.123106
2011-03-26 5:00,7.1251884
2011-03-26 6:00,0.0
2011-03-26 7:00,0.3782006
2011-03-26 8:00,29.909046
2011-03-26 9:00,107.31353
2011-03-26 10:00,146.12029
2011-03-26 11:00,189.94884
2011-03-26 12:00,240.72987
2011-03-26 13:00,235.5352
2011-03-26 14:00,225.9178
2011-03-26 15:00,220.53113
2011-03-26 16:00,193.59695
2011-03-26 17:00,154.91301
2011-03-26 18:00,154.21684
2011-03-26 19:00,107.32014
2011-03-26 20:00,97.640526
2011-03-26 21:00,86.02096
2011-03-26 22:00,60.02253
2011-03-26 23:00,33.262707
2011-03-27 0:00,69.20498
2011-03-27 1:00,49.719444
2011-03-27 2:00,32.73018
2011-03-27 3:00,0.0
2011-03-27 4:00,0.0
2011-03-27 6:00,0.0
2011-03-27 7:00,0.0
2011-03-27 8:00,0.0
2011-03-27 9:00,106.02169
2011-03-27 10:00,146.47594
2011-03-27 11:00,199.27798
2011-03-27 12:00,240.47958
2011-03-27 13:00,237.63899
2011-03-27 14:00,234.5695
2011-03-27 15:00,221.78505
2011-03-27 16:00,211.03905
2011-03-27 17:00,154.91301
2011-03-27 18:00,141.82402
2011-03-27 19:00,100.89652
2011-03-27 20:00,98.521645
2011-03-27 21:00,90.238846
2011-03-27 22:00,64.32492
2011-03-27 23:00,32.18602
2011-03-28 0:00,20.397366
2011-03-28 1:00,11.476522
2011-03-28 2:00,3.832865
2011-03-28 3:00,5.661767
2011-03-28 5:00,7.351732
2011-03-28 6:00,66.13263
2011-03-28 7:00,194.17456
2011-03-28 8:00,382.7735
2011-03-28 9:00,139.15788
2011-03-28 10:00,60.22864
2011-03-28 11:00,59.25804
2011-03-28 12:00,90.14955
2011-03-28 13:00,79.66086
2011-03-28 14:00,69.20663
2011-03-28 15:00,83.68895
2011-03-28 16:00,128.17805
2011-03-28 17:00,302.7886
2011-03-28 18:00,294.32498
2011-03-28 19:00,187.64697
2011-03-28 20:00,128.47722
2011-03-28 21:00,114.91124
2011-03-28 22:00,60.030468
2011-03-28 23:00,28.319492
2011-03-29 0:00,20.173876
2011-03-29 1:00,11.2530365
2011-03-29 2:00,1.1888871
2011-03-29 3:00,0.9416389
2011-03-29 4:00,0.64764744
2011-03-29 5:00,6.4190764
2011-03-29 6:00,73.06242
2011-03-29 7:00,201.32785
2011-03-29 8:00,383.80392
2011-03-29 9:00,133.52397
2011-03-29 10:00,55.911697
2011-03-29 11:00,52.79939
2011-03-29 12:00,99.96888
2011-03-29 13:00,89.48019
2011-03-29 14:00,77.996994
2011-03-29 15:00,112.123436
2011-03-29 16:00,164.97116
2011-03-29 17:00,360.71786
2011-03-29 18:00,301.72275
2011-03-29 19:00,180.24918
2011-03-29 20:00,143.36278
2011-03-29 21:00,110.06997
2011-03-29 22:00,82.12716
2011-03-29 23:00,35.66681
2011-03-30 0:00,31.395378
2011-03-30 1:00,11.263596
2011-03-30 2:00,5.210418
2011-03-30 3:00,8.445227
2011-03-30 4:00,4.1013536
2011-03-30 5:00,13.798038
2011-03-30 6:00,82.38747
2011-03-30 7:00,210.65292
2011-03-30 8:00,410.88025
2011-03-30 9:00,142.92992
2011-03-30 10:00,42.785843
2011-03-30 11:00,53.022873
2011-03-30 12:00,90.5536
2011-03-30 13:00,80.0649
2011-03-30 14:00,68.58171
2011-03-30 15:00,0.0
2011-03-30 16:00,21.67146
2011-03-30 17:00,194.17075
2011-03-30 18:00,225.6185
2011-03-30 19:00,136.32324
2011-03-30 20:00,16.434029
2011-03-30 21:00,94.40425
2011-03-30 22:00,27.983671
2011-03-30 23:00,0.0
2011-03-31 0:00,12.060809
2011-03-31 1:00,1.734068
2011-03-31 2:00,0.0
2011-03-31 3:00,0.0
2011-03-31 4:00,0.0
2011-03-31 5:00,0.0
2011-03-31 6:00,41.991665
2011-03-31 7:00,109.527504
2011-03-31 8:00,381.4646
2011-03-31 9:00,42.501945
2011-03-31 10:00,0.0
2011-03-31 11:00,0.0
2011-03-31 12:00,0.0
2011-03-31 13:00,0.0
2011-03-31 14:00,0.0
2011-03-31 15:00,0.0
2011-03-31 16:00,100.84552
2011-03-31 17:00,252.33107
2011-03-31 18:00,242.964
2011-03-31 19:00,153.66878
2011-03-31 20:00,13.1628065
2011-03-31 21:00,94.443
2011-03-31 22:00,22.636295
2011-03-31 23:00,0.0
2011-04-20 0:00,30.341162
2011-04-20 1:00,6.6064177
2011-04-20 2:00,0.0
2011-04-20 3:00,0.0
2011-04-20 4:00,0.0
2011-04-20 5:00,6.134731
2011-04-20 6:00,72.617744
2011-04-20 7:00,202.78029
2011-04-20 8:00,383.70926
2011-04-20 9:00,157.31036
2011-04-20 10:00,93.16563
2011-04-20 11:00,113.86079
2011-04-20 12:00,142.3723
2011-04-20 13:00,141.73677
2011-04-20 14:00,121.64056
2011-04-20 15:00,111.15262
2011-04-20 16:00,228.56035
2011-04-20 17:00,493.32373
2011-04-20 18:00,479.60355
2011-04-20 19:00,330.5403
2011-04-20 20:00,215.33614
2011-04-20 21:00,169.58214
2011-04-20 22:00,119.54174
2011-04-20 23:00,66.35026
2011-04-21 0:00,29.660553
2011-04-21 1:00,17.057585
2011-04-21 2:00,8.023868
2011-04-21 3:00,4.292404
2011-04-21 4:00,5.3137116
2011-04-21 5:00,12.256318
2011-04-21 6:00,48.45011
2011-04-21 7:00,210.449
2011-04-21 8:00,387.3756
2011-04-21 9:00,166.49747
2011-04-21 10:00,97.72909
2011-04-21 11:00,113.51057
2011-04-21 12:00,150.51471
2011-04-21 13:00,140.46228
2011-04-21 14:00,142.7383
2011-04-21 15:00,145.6054
2011-04-21 16:00,203.28102
2011-04-21 17:00,391.67776
2011-04-21 18:00,360.93082
2011-04-21 19:00,247.38808
2011-04-21 20:00,169.08926
2011-04-21 21:00,132.71693
2011-04-21 22:00,102.86878
2011-04-21 23:00,42.91457
2011-04-22 0:00,19.547493
2011-04-22 1:00,10.626651
2011-04-22 2:00,1.592931
2011-04-22 3:00,3.4218345
2011-04-22 4:00,0.0
2011-04-22 5:00,8.937187
2011-04-22 6:00,74.55011
2011-04-22 7:00,208.23242
2011-04-22 8:00,395.3239
2011-04-22 9:00,89.64552
2011-04-22 10:00,41.379944
2011-04-22 11:00,1.2258766
2011-04-22 12:00,4.287963
2011-04-22 13:00,0.0
2011-04-22 14:00,0.0
2011-04-22 15:00,0.0
2011-04-22 16:00,35.07084
2011-04-22 17:00,179.07161
2011-04-22 18:00,156.30511
2011-04-22 19:00,67.00973
2011-04-22 20:00,23.128468
2011-04-22 21:00,37.521492
2011-04-22 22:00,22.847784
2011-04-22 23:00,2.7218728
2011-04-23 0:00,43.29383
2011-04-23 1:00,30.616957
2011-04-23 2:00,12.776136
2011-04-23 3:00,0.0
2011-04-23 4:00,0.0
2011-04-23 5:00,0.0
2011-04-23 6:00,0.0
2011-04-23 7:00,0.0
2011-04-23 8:00,0.0
2011-04-23 9:00,99.71692
2011-04-23 10:00,138.8896
2011-04-23 11:00,184.68137
2011-04-23 12:00,259.3449
2011-04-23 13:00,258.48682
2011-04-23 14:00,267.44513
2011-04-23 15:00,265.19687
2011-04-23 16:00,261.61246
2011-04-23 17:00,203.93365
2011-04-23 18:00,180.67683
2011-04-23 19:00,124.31655
2011-04-23 20:00,87.86593
2011-04-23 21:00,88.48862
2011-04-23 22:00,69.824814
2011-04-23 23:00,42.91322
2011-04-24 0:00,70.61532
2011-04-24 1:00,50.584
2011-04-24 2:00,39.354656
2011-04-24 3:00,9.325916
2011-04-24 4:00,9.9434805
2011-04-24 5:00,8.237395
2011-04-24 6:00,0.0
2011-04-24 7:00,6.078177
2011-04-24 8:00,8.522993
2011-04-24 9:00,114.13149
2011-04-24 10:00,176.20352
2011-04-24 11:00,295.8192
2011-04-24 12:00,353.70813
2011-04-24 13:00,352.60596
2011-04-24 14:00,345.4499
2011-04-24 15:00,340.52176
2011-04-24 16:00,334.19266
2011-04-24 17:00,358.9701
2011-04-24 18:00,256.02423
2011-04-24 19:00,54.37603
2011-04-24 20:00,29.311426
2011-04-24 21:00,40.475086
2011-04-24 22:00,27.764841
2011-04-24 23:00,8.845722
2011-04-25 0:00,0.0
2011-04-25 1:00,1.6534033
2011-04-25 2:00,0.0
2011-04-25 3:00,0.0
2011-04-25 4:00,0.0
2011-04-25 5:00,7.670679
2011-04-25 6:00,72.644005
2011-04-25 7:00,212.07323
2011-04-25 8:00,392.92886
2011-04-25 9:00,158.86472
2011-04-25 10:00,95.42861
2011-04-25 11:00,110.208405
2011-04-25 12:00,125.61725
2011-04-25 13:00,140.33087
2011-04-25 14:00,114.071526
2011-04-25 15:00,121.62791
2011-04-25 16:00,256.2731
